,texture,watermark,variance,skewness,kurtosis,entropy,target
0,"[32.19094659569016, 0.9910530897852448, 0.06702126226019835, 0.5526092725526767, 0.11111111111109691]","[0.00897727 0.01354599 0.00954011 0.02308544 0.03489677 0.02860698
 0.01493863 0.01196645 0.85444235]",1916.513362867402,-1.9472643889766421,3.1384899134111617,6.68956071121319,0.0
0,"[41.35272010217643, 0.9885781118798889, 0.042703168786401825, 0.43063241797861607, 0.1111111111110991]","[0.00923683 0.01426264 0.00900696 0.02224146 0.03413541 0.02744935
 0.01406462 0.01174405 0.85785867]",1929.6247728667965,-1.882538235913644,3.23048601041973,6.893788052745074,0.0
0,"[49.766675362815256, 0.9880724661494155, 0.05977586620763344, 0.5061873463794199, 0.11111111111109798]","[0.00998251 0.01741699 0.01142045 0.0288473  0.04624894 0.03957358
 0.01942067 0.01586947 0.81122009]",2224.0796169624314,-1.5792258930797636,1.729958759030846,6.878938637616358,0.0
0,"[17.584390894534966, 0.9952208398501955, 0.08153610073349793, 0.6357208770286655, 0.11111111111109416]","[0.00809861 0.01568348 0.00981337 0.03560097 0.05120896 0.0546875
 0.02349681 0.01667214 0.78473816]",1831.0671816757838,-1.606195475865246,1.9687790840720067,6.686723253288287,0.0
0,"[75.869662323903, 0.9893310142344671, 0.04514682790368594, 0.48922420854529053, 0.11111111111109714]","[0.0156795  0.02517192 0.01754905 0.05029414 0.08427094 0.06864843
 0.03019432 0.02244039 0.68575132]",3768.8656291682355,-0.8958562738159416,-0.48090307267779187,7.447311889282059,0.0
0,"[67.46482573847562, 0.9823367912185292, 0.04972257157804767, 0.4397198505173271, 0.11111111111109825]","[0.01628358 0.01897313 0.01066365 0.02378558 0.03473127 0.03039092
 0.01552255 0.01286966 0.83677966]",2036.7924697242875,-1.6672473851851868,2.464298036599634,7.006534732311827,0.0
0,"[50.228065790679054, 0.9859102956145983, 0.06392796345765382, 0.5635025669777961, 0.11111111111109259]","[0.00641355 0.01050363 0.0063403  0.02387368 0.03925072 0.04089787
 0.01464746 0.0112708  0.84680198]",1897.3248442845263,-2.0228558423137373,3.7034821772479507,6.678729929207677,0.0
0,"[244.39650570825816, 0.9553097981683261, 0.032447520062387984, 0.32997373124309703, 0.11111111111110113]","[0.02085902 0.02477796 0.01577772 0.02949626 0.03678822 0.03202836
 0.01859121 0.01812069 0.80356056]",2894.463364658808,-1.4318334722969488,1.2288590228439764,7.252676737899428,0.0
0,"[60.49483400645507, 0.9826121743996763, 0.055517379340946124, 0.516280889652469, 0.11111111111109875]","[0.00975687 0.01398922 0.00914541 0.01931889 0.02522534 0.02248269
 0.01220296 0.01169552 0.8761831 ]",1859.6143966553716,-2.0361259906320988,3.9473966841359154,6.79083846226016,0.0
0,"[51.18626619242784, 0.9830939727782626, 0.04676013041532399, 0.4315120673676437, 0.11111111111109914]","[0.01330683 0.0189864  0.01150357 0.02542352 0.03869343 0.03171679
 0.01661739 0.01471383 0.82903825]",1620.609969167083,-1.660514537528724,2.24050524858116,6.775634464925078,0.0
0,"[247.1101794559796, 0.9553961979179728, 0.044331975633807384, 0.37664875971721395, 0.11111111111110013]","[0.01758406 0.02093775 0.01353089 0.02753488 0.03800433 0.02966441
 0.01669287 0.01552048 0.82053034]",2932.3850572501938,-1.572527246197192,1.3705530458808273,6.972207062604259,0.0
0,"[88.89021104092237, 0.9775272506360457, 0.03800712409393795, 0.345512425607212, 0.11111111111110014]","[0.01527269 0.01735286 0.01028023 0.02277834 0.03301436 0.02849259
 0.01434061 0.01148225 0.84698606]",2095.6933572312632,-1.8687815338264584,3.0482355934965106,6.900087890703989,0.0
0,"[60.71648124287214, 0.985183289297204, 0.08045544048558365, 0.5833278747140231, 0.11111111111109537]","[0.01131277 0.01368701 0.00891837 0.02460011 0.03486135 0.03539275
 0.01561637 0.01268924 0.84292203]",2181.7793711180584,-1.789694830396736,2.605250510757755,6.879227854931259,0.0
0,"[28.51429205384443, 0.9945327329700396, 0.06526751399015117, 0.577071816034089, 0.11111111111109437]","[0.01035265 0.01666965 0.01151642 0.039756   0.06330922 0.05912466
 0.02527055 0.01783939 0.75616145]",2756.202762775895,-1.2618602543857074,0.65205305218349,7.134550481133189,0.0
0,"[16.941526615525348, 0.994625486650827, 0.09442526952115655, 0.6411961407084587, 0.11111111111109466]","[0.00767164 0.0119312  0.00850866 0.0265814  0.04133736 0.03981374
 0.01739948 0.0121891  0.83456742]",1688.1978992522274,-2.220168295753947,4.70735768071376,6.444679389548565,0.0
0,"[52.60838496256672, 0.988674020412431, 0.06832585849113827, 0.5396212226529538, 0.11111111111109559]","[0.013526   0.01856085 0.01444008 0.03604826 0.05363091 0.04601119
 0.02304172 0.01701217 0.77772883]",2484.0307946249836,-1.4049798957105848,1.0594232971121622,7.013034052434446,0.0
0,"[14.21783429057351, 0.9950999787181372, 0.0650684512851101, 0.658743798088457, 0.1111111111110963]","[0.00970129 0.01718372 0.01036493 0.02466913 0.02920957 0.0399531
 0.01911084 0.01791936 0.83188807]",1525.002319864844,-1.4912045440002406,2.156468486260417,6.977577823687991,0.0
0,"[52.85729230145233, 0.9774767211077515, 0.05130830072128592, 0.42348245804420764, 0.11111111111110156]","[0.00739068 0.01020408 0.00663521 0.01240055 0.01664335 0.01374185
 0.00855055 0.00862803 0.91580571]",1239.3269497936662,-2.749893129154422,8.251234012568117,6.361796691392798,0.0
0,"[87.38145564565914, 0.9664231525003777, 0.05834902514710294, 0.527424983241402, 0.11111111111109989]","[0.00842429 0.01235617 0.00740752 0.0133605  0.0169205  0.01614247
 0.00962282 0.01052702 0.9052387 ]",1375.8010971640017,-2.4998641014280736,6.781952518853432,6.538956938490527,0.0
0,"[185.0133308307013, 0.9599794435970216, 0.040852830951155134, 0.3867355649600447, 0.11111111111109961]","[0.01963652 0.02301601 0.01377528 0.02826405 0.03916271 0.03428995
 0.01910022 0.01639988 0.80635539]",2454.2610924410524,-1.4733253004521387,1.3736670569655605,7.089997719693103,0.0
0,"[115.9949123381753, 0.978795748212477, 0.04437575662342331, 0.38460135600595835, 0.1111111111110996]","[0.01652605 0.01988124 0.01381501 0.03031734 0.04199229 0.03292892
 0.01803267 0.01508538 0.81142109]",2911.324961590889,-1.4895167063649433,1.0935039431009024,6.993872232540909,0.0
0,"[116.05601738632275, 0.9820168660283838, 0.05193942308399188, 0.5061832266482561, 0.11111111111110045]","[0.01583197 0.0261215  0.01538982 0.03438212 0.03861098 0.048445
 0.02505885 0.02517308 0.77098669]",3444.489022221059,-1.207024225706561,0.2598532267713938,7.233260963040634,0.0
0,"[66.48354004941537, 0.9897359752281563, 0.05360838534681372, 0.5952302222157971, 0.11111111111109707]","[0.01155251 0.02229521 0.01195384 0.03869526 0.04253415 0.06479502
 0.02700123 0.02565148 0.75552129]",3442.1924487751985,-1.0744884712548708,-0.014034188937154024,7.366294478704459,0.0
0,"[51.644061327098655, 0.9919818400319516, 0.0552941965363665, 0.5638211723502004, 0.11111111111109565]","[0.01060293 0.02116562 0.01198844 0.04371227 0.05966577 0.06850616
 0.02760473 0.02308652 0.73366756]",3458.785653244671,-1.0634469088748253,-0.17267093054411253,7.248184276439363,0.0
0,"[187.97854067673296, 0.9742861534457525, 0.04519639705604695, 0.4910930716739758, 0.11111111111109874]","[0.02093194 0.03607207 0.02182146 0.05835244 0.07368958 0.08700098
 0.0394971  0.03653214 0.6261023 ]",3900.5332200326284,-0.6171804686232522,-1.013193777399423,7.479892908668975,0.0
0,"[34.892584475449645, 0.9883139266241344, 0.06046939939567402, 0.49277456105205303, 0.11111111111110047]","[0.0090092  0.01389067 0.01006887 0.02323186 0.03493468 0.03072224
 0.01610921 0.01342703 0.84860625]",1367.591389824213,-1.9884753523141063,3.754837912971075,6.496980314206358,0.0
0,"[155.18255879525813, 0.978478984515515, 0.04559084446995851, 0.5421067632046191, 0.11111111111109678]","[0.01883028 0.03284057 0.02093766 0.06435578 0.08044673 0.0986561
 0.04311815 0.03648095 0.60433376]",3891.0842907999854,-0.594220911656786,-0.9190779425482529,7.6139394249826795,0.0
0,"[74.90470863255388, 0.9897756621704351, 0.03993117731817874, 0.43738654712134695, 0.11111111111109999]","[0.02575127 0.04562496 0.02895838 0.07333636 0.10449013 0.10395715
 0.05220541 0.04360592 0.52207041]",4067.8386740368087,-0.30152074803991075,-1.2103318662164753,7.697489155767837,0.0
0,"[131.1712371233937, 0.9776791019002468, 0.05659981491701619, 0.5494719376347379, 0.11111111111109778]","[0.01936352 0.02839304 0.01817212 0.04724108 0.05663727 0.07439237
 0.0320963  0.02876252 0.69494178]",3150.6993264986804,-0.9692754745204221,-0.21720897696725583,7.314010591377848,0.0
0,"[150.35150338817883, 0.979837948666255, 0.033146202052734254, 0.3397531356168371, 0.111111111111103]","[0.02731812 0.04262241 0.02850221 0.05056905 0.06243173 0.05863423
 0.03860028 0.03935218 0.65196979]",3981.7313384111335,-0.7549203778443787,-0.8171339015505823,7.436816462463412,0.0
0,"[194.83523619668966, 0.9755800518838347, 0.054487133678296884, 0.47344245148986835, 0.11111111111110036]","[0.02581805 0.03878203 0.02498253 0.05120324 0.06060532 0.06515654
 0.03665142 0.03614839 0.66065248]",4316.457957362292,-0.7114196414031039,-0.8919609409347671,7.491236323663932,0.0
0,"[52.817092031141506, 0.9927851421401098, 0.05139724015479471, 0.5350362597977426, 0.1111111111110978]","[0.0175644  0.03040577 0.02062277 0.05466245 0.07404927 0.07996444
 0.03706205 0.03187141 0.65379745]",3920.6096580879,-0.6757227020298926,-0.9950939609130769,7.423821226335179,0.0
0,"[65.12896720290703, 0.9864911285291799, 0.05599790701270382, 0.5187601223103965, 0.11111111111109673]","[0.01862638 0.02710127 0.01756448 0.04510856 0.06831122 0.06141918
 0.02843344 0.02303384 0.71040161]",2638.9571011251664,-1.1255055368408222,0.16724103465584994,7.213962887572396,0.0
0,"[28.617037879361185, 0.9910557050709545, 0.04847668012989828, 0.5054696145395995, 0.1111111111110975]","[0.01394442 0.02068946 0.01291321 0.03102212 0.04588701 0.04261205
 0.02153477 0.01709504 0.79430191]",1824.2448351201012,-1.0439026721747353,0.5047915820934374,7.195548427595676,0.0
0,"[31.633369379201195, 0.9869293931835752, 0.056772023073513506, 0.531813220774565, 0.11111111111109742]","[0.01622609 0.0231737  0.01319642 0.0293335  0.04109198 0.04384458
 0.02128217 0.01810584 0.7937457 ]",1374.8119556626143,-1.0943131820246628,0.730077108571523,6.9676857801693615,0.0
0,"[171.21208802825785, 0.9743688084961794, 0.05735056025283635, 0.4888256609865554, 0.11111111111109903]","[0.018381   0.0252747  0.01595732 0.03466416 0.03850529 0.04705534
 0.02309083 0.02332252 0.77374883]",3565.4400969222925,-1.2339221527140563,0.221721113503214,7.122636078016583,0.0
0,"[27.02693192243301, 0.9856009570211304, 0.062289937379516346, 0.5271892474961465, 0.11111111111109885]","[0.00597871 0.00915744 0.00549533 0.01549883 0.01968223 0.0223644
 0.01042997 0.00886436 0.90252874]",1002.7758715143569,-2.721930433440832,8.84042456028701,6.294464353724366,0.0
0,"[60.44465689710797, 0.9859830669034998, 0.05612547765769827, 0.5309885089194568, 0.11111111111109738]","[0.01584309 0.02416808 0.01529642 0.03834179 0.04624712 0.05500588
 0.02580934 0.02316325 0.75612504]",2312.510197622573,-1.1098199169821912,0.30893353897752096,7.166546331766172,0.0
0,"[196.52023846034356, 0.9719246764604074, 0.04109189814178421, 0.45718049721139065, 0.11111111111109986]","[0.02585671 0.03890729 0.02365252 0.05696278 0.06324759 0.08092563
 0.04009379 0.0378877  0.632466  ]",3760.17702360416,-0.5759869744732661,-0.9954496746353647,7.585581388057315,0.0
0,"[287.65829006833445, 0.9502446080931344, 0.026883469987349827, 0.28032714538272074, 0.11111111111110344]","[0.03837638 0.0504486  0.03189041 0.05151614 0.05814082 0.05745744
 0.04009952 0.04189125 0.63017944]",3053.9076941186504,-0.7245048256445765,-0.577055881925435,7.512617721310712,0.0
0,"[71.97916766240888, 0.9911597052963677, 0.037796588374024366, 0.5166285875157668, 0.11111111111109852]","[0.01871979 0.03438635 0.01894443 0.06195615 0.06478366 0.11123169
 0.04478496 0.04074266 0.60445032]",4403.075835098779,-0.2396870307063282,-1.3395135994971472,7.739143036153697,0.0
0,"[23.751930329245482, 0.9957369160258721, 0.054061145985636064, 0.622252938832867, 0.1111111111110949]","[0.01023527 0.0232083  0.01187114 0.05835376 0.0679074  0.11145666
 0.03843005 0.03297919 0.64555823]",2965.754233283689,-0.8974387498912773,-0.39599711765620516,7.323672918170049,0.0
0,"[31.823263641336304, 0.9938455909512626, 0.07602154958190714, 0.634680692019566, 0.11111111111109546]","[0.01173609 0.02049908 0.01319302 0.03342183 0.04318286 0.04705111
 0.02380789 0.02072273 0.78638539]",2692.212880595117,-1.4154065173352723,1.0533867580840761,7.066067892429211,0.0
0,"[38.58218358299911, 0.9932932031647298, 0.06423246962130584, 0.6335471626164831, 0.11111111111109455]","[0.01178047 0.02321128 0.01436575 0.05274454 0.06309006 0.08817553
 0.03437034 0.02922881 0.68303323]",3190.7819042136994,-0.765819793590345,-0.6907734126367653,7.42247031108403,0.0
0,"[60.69257753844562, 0.9893630137798274, 0.0371611700032722, 0.4618456701391092, 0.11111111111110097]","[0.02233586 0.03990308 0.02310095 0.05634659 0.06506462 0.08237543
 0.0437949  0.04027712 0.62680144]",3186.8384163130304,-0.5375928500965915,-0.9165777754331486,7.579566535149874,0.0
0,"[86.749826242985, 0.9831710264051494, 0.06768249103212301, 0.56766871472954, 0.11111111111109848]","[0.01572853 0.02664403 0.0153048  0.03467885 0.03985704 0.05018456
 0.02727672 0.02632814 0.76399735]",2764.3844223342435,-1.1076790120243274,0.1453367858191048,7.208047954595845,0.0
0,"[80.45269851116626, 0.987460033292719, 0.05786617210798602, 0.5915836735779366, 0.11111111111109619]","[0.01204028 0.02594961 0.01387939 0.04854952 0.05887513 0.08090141
 0.03210145 0.03098662 0.69671659]",3370.183511153645,-0.94639865931252,-0.4250564806978745,7.291840480770166,0.0
0,"[31.63507433879399, 0.9844613783991425, 0.06264736225597368, 0.5162250225686242, 0.11111111111109888]","[0.0070854  0.0096638  0.00664309 0.01688126 0.02197733 0.02292567
 0.01111965 0.00895454 0.89474925]",1074.2180007575766,-2.6411616368097586,7.96016740224257,6.301787497982595,0.0
0,"[19.94550576733886, 0.9965097792130554, 0.0742173604491197, 0.708349510180735, 0.11111111111109222]","[0.00608397 0.01579464 0.00681024 0.0368097  0.03435375 0.0751349
 0.0243539  0.02347574 0.77718315]",2994.0012599070524,-1.196124960901972,0.26769743349604314,7.124909151391636,0.0
0,"[26.96407121481877, 0.993819538716067, 0.06746005224653023, 0.6553593018482776, 0.11111111111109521]","[0.0114567  0.02447393 0.01198512 0.03864963 0.03843818 0.06662749
 0.02900873 0.02836982 0.7509904 ]",2335.8880642703966,-1.0708550064037445,0.2982213678484267,7.2224153560149045,0.0
0,"[35.80543570691722, 0.9940495948250839, 0.06567142253415266, 0.661047663087378, 0.11111111111109341]","[0.00995248 0.02016204 0.01186251 0.04649631 0.05071281 0.08194581
 0.03127829 0.02688294 0.72070682]",3167.9760916043615,-1.0321965612133523,-0.11324935284630167,7.284027483486881,0.0
0,"[25.23151678423063, 0.9953682746963843, 0.06988303289023616, 0.6207159914960448, 0.11111111111109731]","[0.0118426  0.02388089 0.01326079 0.03535235 0.03827153 0.05314562
 0.02774757 0.02542302 0.77107562]",2841.362234869147,-1.3249612046200787,0.6696799889557221,7.055702543522012,0.0
0,"[27.695342963488123, 0.9948581105043778, 0.06785541881045694, 0.6645389343641747, 0.11111111111109527]","[0.01119921 0.02372046 0.01202742 0.04105349 0.04091745 0.07169776
 0.03020709 0.02837463 0.74080249]",2853.7422981682175,-1.1403088618580903,0.2610731928758816,7.227238585374577,0.0
0,"[119.93816125580354, 0.9814760010536699, 0.06688039830439045, 0.6366167590106696, 0.11111111111109573]","[0.01238454 0.0212835  0.01334375 0.04792745 0.05013362 0.08177899
 0.0308052  0.02798026 0.7143627 ]",3382.7775269363065,-1.017522056553075,-0.32821613089604185,7.1747006372228155,0.0
0,"[126.68715107533521, 0.9785269105609232, 0.04861792280790812, 0.5718910946863148, 0.11111111111109796]","[0.01516576 0.03021357 0.01623463 0.05814447 0.06580151 0.10058413
 0.03939755 0.03604312 0.63841525]",3128.7714704078985,-0.8362168367731113,-0.3797911466151058,7.467192806439286,0.0
0,"[74.50938138519687, 0.9877996230848614, 0.046473912993116616, 0.514454993024582, 0.11111111111110018]","[0.02157086 0.03847618 0.02263649 0.05559527 0.06055156 0.08399138
 0.04384384 0.04044983 0.63288459]",3224.920783673036,-0.7382152297886707,-0.725076521391105,7.428732001507536,0.0
0,"[228.55748062949496, 0.9655549400218603, 0.03527125522269898, 0.3509353315407112, 0.1111111111111028]","[0.03859837 0.05317515 0.03483215 0.06428742 0.07282304 0.07476152
 0.04867769 0.04783835 0.56500631]",3571.9321020071297,-0.6032225452773367,-0.8151963680627143,7.567900593803929,0.0
0,"[112.78056737722832, 0.9863649360496348, 0.0548273560819334, 0.484744927443457, 0.11111111111109903]","[0.02505254 0.03859605 0.02745491 0.06530055 0.08195825 0.08883544
 0.04377557 0.03815597 0.59087073]",4495.008841290306,-0.4985527751866345,-1.1247619557942772,7.546884342622128,0.0
0,"[30.77936717595561, 0.9830480502481314, 0.05220508813422417, 0.3995977914279753, 0.11111111111110156]","[0.00705736 0.01059438 0.00645968 0.01258571 0.01661556 0.01463311
 0.00915537 0.00811006 0.91478877]",971.6509220141556,-2.473467959477491,7.928711566544781,6.383328704356702,0.0
0,"[37.070810298496966, 0.9887868975277032, 0.07710193049365274, 0.6137354541017342, 0.11111111111109526]","[0.00878224 0.01338647 0.00958516 0.03006765 0.04367586 0.04646769
 0.0196011  0.01461304 0.8138208 ]",1586.4921182122844,-1.7157342389516501,2.4331843511202145,6.587141525085843,0.0
0,"[240.8335799454864, 0.9682383547312837, 0.0270504303799454, 0.2535243101971155, 0.11111111111110478]","[0.0468385  0.0573189  0.03273812 0.0447945  0.04828821 0.05112319
 0.03943613 0.05106545 0.62839699]",4038.115464427283,-0.5898905641028612,-1.038741296495897,7.5317448203819595,0.0
0,"[122.95021264074818, 0.9820918270065672, 0.04596423302943221, 0.47437861430020684, 0.11111111111109981]","[0.02387774 0.03882981 0.02404382 0.05834679 0.07204343 0.08236099
 0.04108527 0.03782872 0.62158343]",3685.0653942070594,-0.7355325631974194,-0.6491763985409849,7.513016014979088,0.0
0,"[46.33289437697739, 0.9933101711951716, 0.03755389538874265, 0.46499916656974827, 0.11111111111109878]","[0.02152448 0.03701012 0.02741069 0.07336747 0.10539899 0.10895102
 0.04870291 0.03880501 0.53882931]",3725.0774079813837,-0.46154999576535216,-1.0543716927301,7.637644791903728,0.0
0,"[68.19837997721741, 0.9864662564701397, 0.06252197547575099, 0.5664398651588792, 0.11111111111109787]","[0.01581148 0.02722081 0.01715933 0.047496   0.05677646 0.06922181
 0.03314883 0.02875265 0.70441262]",2716.2706197240486,-1.1085657001456652,0.11886572910223148,7.205294448998043,0.0
0,"[77.13861826828483, 0.9817115985721598, 0.0724784288135073, 0.6486982610416347, 0.11111111111109462]","[0.01139971 0.0180846  0.01126449 0.03089761 0.03164802 0.04919848
 0.02117997 0.02036528 0.80596185]",2231.7748806957943,-1.4646693302605014,1.3305540484450757,7.00404402071953,0.0
0,"[36.22687405321511, 0.9895963706715636, 0.0602171984783944, 0.5863636280837491, 0.11111111111109483]","[0.0097621  0.01589303 0.00902787 0.03094614 0.04101509 0.05301356
 0.01994859 0.01713519 0.80325844]",1864.4492505029464,-1.5279413108970896,1.8866764002557046,6.990780581712752,0.0
0,"[65.32907329923913, 0.9796667083752628, 0.050343772923352126, 0.46238528697178966, 0.11111111111110056]","[0.01230665 0.01542375 0.01085022 0.02146559 0.0290084  0.02555309
 0.01417396 0.01336606 0.85785229]",1702.3612992118162,-2.0130866282677937,3.901927260428474,6.756997256676445,0.0
0,"[29.8471227033206, 0.9892425567236667, 0.0319597194012706, 0.3857103722509836, 0.11111111111110078]","[0.02312202 0.03388115 0.01939097 0.04037078 0.05923026 0.05458936
 0.03010124 0.02667821 0.712636  ]",1508.0954466504536,-1.1830165468841942,1.6369420384696882,7.126933092191072,0.0
0,"[178.550854960854, 0.9620654988288457, 0.03724364602708585, 0.39262209633027517, 0.11111111111109993]","[0.02431176 0.02811805 0.01740604 0.03286745 0.04356519 0.03819347
 0.02228485 0.01998966 0.77326354]",2495.4023586451535,-1.268168560028639,0.9945067140822585,7.302096624444342,0.0
0,"[40.36723329376917, 0.9930666474621477, 0.04109642502829122, 0.43403369710912787, 0.11111111111109871]","[0.01523312 0.02356077 0.01635409 0.03729034 0.05784741 0.04766639
 0.02488016 0.02075118 0.75641654]",3050.2004049811007,-1.2127014150508322,0.451377771665626,7.26747123339723,0.0
0,"[45.602684587371066, 0.9885759463854247, 0.0684919120154723, 0.5865900172356121, 0.1111111111110976]","[0.01228981 0.01975938 0.01388992 0.03597385 0.05077022 0.05184738
 0.0258514  0.01985668 0.76976137]",2012.1807295656122,-1.4391634402715647,1.431542073422305,6.928885347994932,0.0
0,"[107.17316770157473, 0.9685471833542635, 0.035602832154769476, 0.3498005919586352, 0.11111111111110096]","[0.01369489 0.01939761 0.01144367 0.02364057 0.03117343 0.03030664
 0.01644318 0.01577855 0.83812145]",1852.4044919176092,-1.5694090528085416,2.233015860783845,7.036498581625629,0.0
0,"[83.48097916641771, 0.9757890581653805, 0.033825919251201944, 0.3261683621940224, 0.11111111111109988]","[0.0111063  0.01852717 0.01005086 0.02484225 0.04019574 0.03587041
 0.01681283 0.01516012 0.82743432]",1880.7369087274233,-1.5337565750691633,2.0268256343206064,7.038756734138527,0.0
0,"[145.41602308528735, 0.9641135310561568, 0.03551357908944536, 0.3358894395210447, 0.11111111111109992]","[0.01146906 0.01743432 0.01077025 0.02058502 0.02804787 0.02319718
 0.01331662 0.01444879 0.86073089]",2142.269548675334,-1.8875782970996975,3.135775900490108,6.904506559037539,0.0
0,"[120.7292958642179, 0.9686441079823962, 0.03721861311473809, 0.3342034103666598, 0.11111111111110106]","[0.01242785 0.01449848 0.01163231 0.0200342  0.02409367 0.0199549
 0.01316954 0.01274067 0.87144838]",2020.1291680117827,-2.037826541872676,3.7793811075459907,6.7944630651448765,0.0
0,"[44.05878646242003, 0.9880615691587683, 0.03983421454505, 0.43244983378821944, 0.11111111111110057]","[0.01147802 0.01463336 0.01013158 0.02411267 0.03398518 0.0296688
 0.01576859 0.01265025 0.84757155]",1942.5012290642276,-1.6742272532840994,2.7830000540969273,7.025066254807301,0.0
0,"[71.6055692525428, 0.9821759054513907, 0.02955803030473866, 0.3223098797186716, 0.11111111111110272]","[0.0216894  0.03318317 0.01679425 0.02809847 0.03920303 0.03243526
 0.02040095 0.02442549 0.78377   ]",2105.1182063916854,-1.474649395594615,1.985251329282776,7.1775602635075035,0.0
0,"[94.37493660441287, 0.9697084970858753, 0.03669718684374756, 0.3387343899025624, 0.11111111111110086]","[0.01196065 0.01789356 0.00958648 0.02011343 0.02754649 0.0265074
 0.01436583 0.01359585 0.85843031]",1668.885783055264,-2.1427325109553554,4.999846962214193,6.7549139626406784,0.0
0,"[66.21773596103064, 0.9778191838231247, 0.04356845804208142, 0.44687658512302864, 0.11111111111110095]","[0.0137299  0.02051542 0.01121115 0.02363286 0.03153578 0.03101822
 0.01750782 0.0156425  0.83520634]",1594.7960878469353,-1.9955949131898583,4.622378410965844,6.8443518418932525,0.0
0,"[50.3751896888903, 0.9831917867014114, 0.03758703116211298, 0.43025537073396725, 0.11111111111110024]","[0.01931067 0.03351881 0.01910677 0.04711009 0.06414897 0.0711773
 0.03739569 0.02913781 0.67909388]",1611.049755720895,-0.7394126421297352,0.04530739470643974,7.1833083463380625,0.0
0,"[37.35315947342497, 0.9930114660747714, 0.0492472370721632, 0.5165643482163178, 0.11111111111109857]","[0.01154994 0.02054562 0.01239699 0.03082336 0.05235614 0.04219628
 0.02015623 0.01808684 0.7918886 ]",2865.0829419550846,-1.4939208900576872,1.3348805352164606,7.127341473352281,0.0
0,"[45.26083964965807, 0.9894263550567184, 0.06559106317386067, 0.5217523421897979, 0.11111111111109806]","[0.0130189  0.01820472 0.01484805 0.03658216 0.05325637 0.04598656
 0.02410089 0.01733569 0.77666667]",2214.283391000328,-1.5328359023786848,1.6191255640044684,6.889358572241097,0.0
0,"[112.80914019983884, 0.9813019612870603, 0.04608063300824132, 0.4447879003802824, 0.11111111111109999]","[0.01757667 0.02413366 0.01790517 0.03674807 0.04783686 0.04351658
 0.02388695 0.0214154  0.76698064]",3226.836476922799,-1.4082371879880526,0.7152019855638749,7.011682622070617,0.0
0,"[168.4409902423902, 0.9536286577521219, 0.03416596808139715, 0.3981147486735284, 0.11111111111110104]","[0.01890743 0.03081084 0.01860116 0.03979092 0.05428028 0.05272413
 0.02968589 0.02676863 0.72843072]",1926.7533205750608,-1.128113984796287,0.889618487932915,7.200343518933725,0.0
0,"[877.2650325541318, 0.858580280058263, 0.017093771158995314, 0.13889049518866545, 0.11111111111110572]","[0.03910331 0.03935674 0.02076155 0.02276731 0.02242462 0.02225125
 0.01957007 0.03042352 0.78334162]",3227.5869789702365,-1.23118121808258,0.6905569784792229,7.386456676664546,0.0
0,"[207.05318167847614, 0.9629014818273469, 0.03563077067589594, 0.3326270703974189, 0.11111111111110128]","[0.01674928 0.02043521 0.01421544 0.02719742 0.03466856 0.0299759
 0.01753312 0.01642734 0.82279774]",2921.206991543219,-1.63474684631939,1.7050664979129246,7.040118801235659,0.0
0,"[83.40240929784244, 0.9711421430883713, 0.04761710796754917, 0.4803026610561653, 0.11111111111109995]","[0.01137938 0.01815935 0.0101602  0.02167272 0.02842813 0.03180463
 0.01700387 0.01612696 0.84526475]",1529.4636044421984,-1.9774967274646114,4.5240026041476105,6.805616069499316,0.0
0,"[258.05010259463864, 0.9592736136036245, 0.029492169185598518, 0.34937535293837924, 0.11111111111110185]","[0.03398933 0.04619469 0.02972836 0.05737241 0.07707181 0.07083852
 0.04175687 0.03831815 0.60472987]",3361.918106621174,-0.5993686221639799,-0.6392056973989346,7.646325569175395,0.0
0,"[55.806990226458325, 0.9861113325287716, 0.0432687626161132, 0.40872593901203214, 0.11111111111110003]","[0.00995348 0.01421585 0.00948644 0.01883451 0.02948846 0.02154962
 0.01167387 0.01176512 0.87303265]",2177.886211529627,-1.9792371615654416,3.3337244602211094,6.8121199295603905,0.0
0,"[71.55360022211688, 0.9863416343658846, 0.04770272018676257, 0.4409934715222477, 0.11111111111109893]","[0.01282089 0.01937621 0.01326171 0.03340889 0.05143219 0.04290106
 0.02039381 0.01687289 0.78953235]",2858.1278892815403,-1.3583001126998369,0.8724969070643813,7.16897386918938,0.0
0,"[54.86268374762849, 0.9876601034810938, 0.06517543355800333, 0.5719030391895, 0.11111111111109788]","[0.01127245 0.0163881  0.0103466  0.02432246 0.03462965 0.03586692
 0.01594056 0.01485875 0.8363745 ]",2391.931067972574,-1.8081501023981212,2.3985803402829333,6.838263233572739,0.0
0,"[137.45932376491456, 0.9649434864006033, 0.045314582284044176, 0.405458737016025, 0.11111111111110052]","[0.01115972 0.01549899 0.00994883 0.01830236 0.02412577 0.02019937
 0.01196537 0.012997   0.87580259]",2121.8242063074904,-1.9975962099686813,3.492662177077773,6.804751054596847,0.0
0,"[26.977525932446195, 0.9923810181744517, 0.09615279861330152, 0.6202669496945001, 0.11111111111109287]","[0.01050247 0.01239392 0.00735816 0.02701135 0.04854654 0.0431301
 0.01644451 0.01092521 0.82368776]",2105.2700820694727,-2.110532372210333,3.92329253319717,6.558751915368347,0.0
